gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,LogTotalCharges,TenureGroup,CustomerValue
Female,0,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),58.2,469.25,0,58.65625,6.15326446818114,0-1yr,Low Value
Male,0,1,1,41,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,102.6,4213.35,1,102.76463414634148,8.346250647393541,2-4yrs,High Value
Female,1,1,0,36,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),91.95,3301.05,0,91.69583333333334,8.102298766703406,2-4yrs,High Value
Male,1,0,0,54,1,No,DSL,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),65.25,3529.95,0,65.36944444444444,8.169322235533594,4-6yrs,High Value
Male,0,1,1,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.0,7723.7,1,108.78450704225352,8.952178266060393,4-6yrs,High Value
Female,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.1,4144.9,0,75.36181818181818,8.32987517307146,4-6yrs,High Value
Female,0,0,0,72,1,Yes,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),59.75,4265.0,0,59.236111111111114,8.358431899031295,4-6yrs,High Value
Female,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.1,154.65,1,51.550000000000004,5.047609896887617,0-1yr,Low Value
Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3246.45,0,60.11944444444444,8.085625351967414,4-6yrs,High Value
Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.6,8337.45,0,115.79791666666668,9.02863262676135,4-6yrs,High Value
Male,0,0,0,52,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.3,5731.4,0,110.21923076923076,8.653889570183916,4-6yrs,High Value
Female,1,0,0,60,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),101.4,6176.6,0,102.94333333333334,8.728685125509973,4-6yrs,High Value
Female,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.65,1905.4,0,48.85641025641026,7.552971925784532,2-4yrs,Mid Value
Female,0,0,0,15,1,No,DSL,No,No,No,No,Yes,No,One year,0,Mailed check,56.15,931.9,0,62.126666666666665,6.838298013966916,1-2yrs,Mid Value
Male,0,0,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),106.5,7348.8,1,106.50434782608696,8.902428380952307,4-6yrs,High Value
Male,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,776.25,0,18.052325581395348,6.655762048938863,2-4yrs,Mid Value
Female,1,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),83.0,5243.05,0,83.22301587301588,8.564849379544466,4-6yrs,High Value
Male,1,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,141.65,0,70.825,4.960394077659509,0-1yr,Low Value
Female,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.3,7679.65,0,106.66180555555555,8.94645945797701,4-6yrs,High Value
Female,0,1,1,32,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,1,92.328125,7.991423120264424,2-4yrs,High Value
Male,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,1006.9,0,25.1725,6.9156242373608325,2-4yrs,Mid Value
Female,0,1,0,58,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,45.35,2540.1,0,43.79482758620689,7.840352337130602,4-6yrs,Mid Value
Male,0,0,0,67,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,43.9,3097.2,0,46.22686567164179,8.038576576672263,4-6yrs,High Value
Female,1,1,0,51,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,77.5,3807.35,1,74.65392156862745,8.244951303452334,4-6yrs,High Value
Male,0,1,0,31,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,79.3,2484.0,0,80.12903225806451,7.818027938530729,2-4yrs,Mid Value
Male,1,1,0,69,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),84.9,5785.65,0,83.85,8.663308819357752,4-6yrs,High Value
Male,0,1,0,32,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Electronic check,79.25,2619.15,0,81.8484375,7.870986847024712,2-4yrs,Mid Value
Female,0,0,0,21,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),71.05,1524.85,0,72.61190476190475,7.330306910813801,1-2yrs,Mid Value
Male,0,0,0,52,1,No,DSL,Yes,No,Yes,No,No,No,One year,0,Electronic check,53.75,2790.65,0,53.666346153846156,7.934388097858083,4-6yrs,High Value
Female,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.25,1784.5,0,24.78472222222222,7.487453767034503,4-6yrs,Mid Value
Female,0,1,0,72,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,54.2,3937.45,1,54.68680555555555,8.27854252387427,4-6yrs,High Value
Male,0,1,1,52,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,0,Bank transfer (automatic),44.25,2276.1,0,43.771153846153844,7.730657982534619,4-6yrs,Mid Value
Female,0,0,0,41,1,No,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),50.05,2029.05,0,49.4890243902439,7.615815702274378,2-4yrs,Mid Value
Male,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,802.35,0,19.569512195121952,6.688790484489344,2-4yrs,Mid Value
Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.25,418.4,1,69.73333333333333,6.03882511846782,0-1yr,Low Value
Male,0,1,1,67,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),69.35,4653.25,0,69.45149253731343,8.445536059652007,4-6yrs,High Value
Female,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,275.9,0,17.24375,5.623656430176916,1-2yrs,Low Value
Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.15,343.45,0,20.20294117647059,5.841948942039205,1-2yrs,Low Value
Male,0,1,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,61.0,2130.45,0,60.87,7.664557778271204,2-4yrs,Mid Value
Female,0,1,1,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.5,1191.4,0,20.54137931034483,7.083723361803917,4-6yrs,Mid Value
Male,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.5,50.5,1,50.5,3.9415818076696905,0-1yr,Low Value
Male,0,1,1,52,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,50.2,2554.0,0,49.11538461538461,7.845807502637805,4-6yrs,Mid Value
Female,0,0,0,70,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),79.6,5589.45,0,79.84928571428571,8.628815063803575,4-6yrs,High Value
Female,0,1,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.9,467.7,0,24.61578947368421,6.14996290492866,1-2yrs,Low Value
Male,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,74.4,1,74.4,4.32280727501391,0-1yr,Low Value
Female,0,1,1,35,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.9,3756.45,0,107.32714285714285,8.2314958148187,2-4yrs,High Value
Female,0,0,0,32,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,3334.9,0,104.215625,8.112497787010163,2-4yrs,High Value
Female,0,1,1,17,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),55.35,920.5,0,54.14705882352941,6.826002777109878,1-2yrs,Mid Value
Female,0,1,1,67,1,No,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),50.55,3431.75,0,51.22014925373134,8.14111696820186,4-6yrs,High Value
Female,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,150.35,0,16.705555555555556,5.019595035467727,0-1yr,Low Value
Male,0,0,1,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Mailed check,79.45,2587.7,1,83.47419354838709,7.8589110981823715,2-4yrs,Mid Value
Male,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,90.65,367.95,0,91.9875,5.910661133504376,0-1yr,Low Value
Male,1,1,1,58,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),89.85,5125.75,0,88.375,8.542227209135879,4-6yrs,High Value
Male,0,0,0,60,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,79.0,4801.1,0,80.01833333333335,8.476808601220762,4-6yrs,High Value
Male,0,0,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.65,6219.6,1,107.2344827586207,8.735621644103475,4-6yrs,High Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0,19.55,3.022860940942244,0-1yr,Low Value
Female,0,1,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,550.1,0,20.374074074074073,6.311916280889189,2-4yrs,Low Value
Male,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,116.25,7862.25,0,119.125,8.969955285966561,4-6yrs,High Value
Male,0,0,0,15,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.75,1242.2,0,82.81333333333333,7.125443979613383,1-2yrs,Mid Value
Male,1,1,0,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,4871.05,1,103.63936170212766,8.491270072062852,2-4yrs,High Value
Female,0,0,0,41,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),81.3,3190.65,0,77.82073170731708,8.068293303434988,2-4yrs,High Value
Male,0,1,0,59,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.3,2666.75,0,45.19915254237288,7.8889906994966745,4-6yrs,Mid Value
Female,0,0,1,50,1,No,Fiber optic,No,No,No,No,No,No,Two year,0,Credit card (automatic),70.35,3533.6,0,70.672,8.170355417755697,4-6yrs,High Value
Male,0,1,1,17,0,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,0,Credit card (automatic),44.45,792.15,0,46.59705882352941,6.676012358854464,1-2yrs,Mid Value
Male,0,1,1,6,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.15,295.65,0,49.275,5.692552992704652,0-1yr,Low Value
Male,1,1,0,51,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),29.45,1459.35,0,28.61470588235294,7.286431412000087,4-6yrs,Mid Value
Male,0,0,0,44,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.55,4398.15,1,99.95795454545454,8.38916661942616,2-4yrs,High Value
Male,0,1,0,49,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.3,4297.95,0,87.71326530612245,8.366126085816875,4-6yrs,High Value
Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.65,167.3,1,83.65,5.12574810119676,0-1yr,Low Value
Male,0,1,0,59,1,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,1,Mailed check,69.1,4096.9,0,69.43898305084745,8.31822992635372,4-6yrs,High Value
Male,1,0,0,50,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,0,69.092,8.14775138248473,4-6yrs,High Value
Female,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,1286.0,0,21.796610169491526,7.160069207596127,4-6yrs,Mid Value
Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,74.15,1387.0,0,77.05555555555556,7.23561914106675,1-2yrs,Mid Value
Male,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.05,786.3,0,78.63,6.668609370190421,0-1yr,Mid Value
Male,0,1,0,14,1,No,DSL,No,No,No,No,No,No,One year,0,Electronic check,44.6,641.25,0,45.80357142857143,6.464977635989993,1-2yrs,Low Value
Male,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.45,705.45,0,20.155714285714286,6.560252428211816,2-4yrs,Mid Value
Male,0,1,1,8,1,No,DSL,No,No,No,No,No,No,One year,1,Mailed check,43.45,345.5,0,43.1875,5.847882818629958,0-1yr,Low Value
Male,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.05,345.9,0,19.216666666666665,5.849036553975704,1-2yrs,Low Value
Female,0,1,1,60,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Bank transfer (automatic),94.15,5811.8,0,96.86333333333333,8.667817661466938,4-6yrs,High Value
Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.4,94.4,1,94.4,4.558078578454241,0-1yr,Low Value
Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,124.45,0,20.741666666666667,4.8319072728124315,0-1yr,Low Value
Female,0,0,1,19,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,75.9,1375.6,0,72.39999999999999,7.227371969964263,1-2yrs,Mid Value
Male,0,1,1,53,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.15,3491.55,0,65.87830188679246,8.158387407420907,4-6yrs,High Value
Male,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),109.55,7920.7,0,110.00972222222222,8.977361108239862,4-6yrs,High Value
Female,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,6640.7,0,110.67833333333333,8.80112323379829,4-6yrs,High Value
Female,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),55.0,55.0,1,55.0,4.02535169073515,0-1yr,Low Value
Female,0,0,1,13,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,53.45,718.1,0,55.23846153846154,6.578000430108449,1-2yrs,Mid Value
Female,0,1,1,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),69.95,320.4,0,64.08,5.772686453303412,0-1yr,Low Value
Male,0,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.45,101.45,1,101.45,4.629374874684909,0-1yr,Low Value
Male,0,1,1,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,97.0,1334.45,0,102.65,7.19702359268779,1-2yrs,Mid Value
Male,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),90.6,3358.65,0,90.77432432432433,8.119592080864859,2-4yrs,High Value
Male,0,1,0,64,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.55,4764.0,0,74.4375,8.469052816088302,4-6yrs,High Value
Female,0,1,0,5,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),67.95,350.3,1,70.06,5.861640559271781,0-1yr,Low Value
Female,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),94.35,5703.0,0,93.49180327868852,8.648922962094131,4-6yrs,High Value
Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.5,69.5,1,69.5,4.255612709818223,0-1yr,Low Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.85,18.85,1,18.85,2.9882040071331994,0-1yr,Low Value
Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,525.55,0,20.213461538461537,6.266346293826606,2-4yrs,Low Value
Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.2,69.2,1,69.2,4.251348311031766,0-1yr,Low Value
Male,0,1,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,483.15,0,20.131249999999998,6.18239477605754,1-2yrs,Low Value
Male,0,1,0,17,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.6,934.8,0,54.98823529411764,6.8414017784321155,1-2yrs,Mid Value
Female,0,0,1,26,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,29.8,786.5,0,30.25,6.668863370699788,2-4yrs,Mid Value
Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65,1,69.65,4.257738109130536,0-1yr,Low Value
Male,1,1,0,40,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.85,4086.3,1,102.1575,8.315639884344804,2-4yrs,High Value
Male,0,0,0,52,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.05,5364.8,0,103.16923076923078,8.58780075858019,4-6yrs,High Value
Female,0,0,0,1,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,82.3,82.3,1,82.3,4.422448549172797,0-1yr,Low Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,20.3,0,20.3,3.0587070727153796,0-1yr,Low Value
Female,0,0,0,21,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,35.1,770.4,0,36.68571428571428,6.648207045774128,1-2yrs,Mid Value
Female,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,6816.95,0,101.7455223880597,8.827314119142065,4-6yrs,High Value
Female,0,1,1,44,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),56.25,2419.55,0,54.98977272727273,7.791750066055471,2-4yrs,Mid Value
Male,0,1,1,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,60.35,4138.7,0,59.12428571428571,8.32837860042562,4-6yrs,High Value
Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,79.25,267.6,1,89.2,5.593223284089137,0-1yr,Low Value
Male,0,1,1,56,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3457.45,0,61.740178571428565,8.148575790801537,4-6yrs,High Value
Female,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1115.2,1,85.78461538461539,7.017685338354333,1-2yrs,Mid Value
Female,0,1,1,58,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),93.4,5435.6,1,93.71724137931035,8.60090914445607,4-6yrs,High Value
Female,0,1,1,42,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,4186.3,1,99.67380952380952,8.33981141379869,2-4yrs,High Value
Male,1,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.05,25.05,1,25.05,3.260017768199376,0-1yr,Low Value
Female,0,1,1,46,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,99.65,4630.2,0,100.65652173913043,8.440571292764794,2-4yrs,High Value
Female,0,1,1,63,1,No,DSL,Yes,No,No,No,No,No,Two year,1,Bank transfer (automatic),50.65,3221.25,0,51.13095238095238,8.077835152284889,4-6yrs,High Value
Male,0,0,0,11,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,60.9,688.5,0,62.59090909090909,6.5359666972333565,0-1yr,Mid Value
Male,0,1,1,15,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),59.65,867.1,0,57.806666666666665,6.766306915397762,1-2yrs,Mid Value
Male,0,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,64.7,4746.05,0,65.91736111111112,8.465278651464038,4-6yrs,High Value
Female,0,0,0,29,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),25.1,712.85,1,24.58103448275862,6.5706728562352295,2-4yrs,Mid Value
